tax	tax_name	parent_name	parent_class_order	count(*)
111780	Stanieria cyanosphaera PCC 7437	Bacteria	domain	39
1271862	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- str. CFSAN001921	Bacteria	domain	49
395960	Rhodopseudomonas palustris TIE-1	Bacteria	domain	49
1408275	Pseudomonas aeruginosa LESlike4	Bacteria	domain	46
472759	Nitrosococcus halophilus Nc 4	Bacteria	domain	44
717522	Mycobacterium tuberculosis variant bovis BCG str. Mexico	Bacteria	domain	45
1420012	Klebsiella pneumoniae 30660/NJST258_1	Bacteria	domain	45
452652	Kitasatospora setae KM-6054	Bacteria	domain	54
1313172	Ilumatobacter coccineus YM16-304	Bacteria	domain	46
391009	Thermosipho melanesiensis BI429	Bacteria	domain	47
536232	Clostridium botulinum A2 str. Kyoto	Bacteria	domain	42
1491	Clostridium botulinum	Bacteria	domain	85
1260222	Chlamydia trachomatis IU824	Bacteria	domain	37
1189303	Candidatus Karelsulcia muelleri PSPU	Bacteria	domain	30
1453988	Campylobacter lari RM16712	Bacteria	domain	34
416344	Burkholderia sp. KJ006	Bacteria	domain	45
126740	Thermotoga sp. RQ2	Bacteria	domain	46
1298593	Thalassolituus oleivorans MIL-1	Bacteria	domain	37
1235461	Sinorhizobium meliloti GR4	Bacteria	domain	45
1225522	Salmonella enterica subsp. enterica serovar Gallinarum/Pullorum str. CDC1983-67	Bacteria	domain	50
1301098	Pseudomonas knackmussii B13	Bacteria	domain	42
1123384	Pseudothermotoga hypogea DSM 11164 = NBRC 106472	Bacteria	domain	45
313598	Polaribacter sp. MED152	Bacteria	domain	30
405948	Saccharopolyspora erythraea NRRL 2338	Bacteria	domain	49
182217	Helicobacter cetorum MIT 00-7128	Bacteria	domain	37
525284	Gardnerella vaginalis ATCC 14019	Bacteria	domain	44
716541	Enterobacter cloacae subsp. cloacae ATCC 13047	Bacteria	domain	49
522772	Denitrovibrio acetiphilus DSM 12809	Bacteria	domain	39
1458426	Serpentinimonas maccroryi	Bacteria	domain	40
1354304	Xenorhabdus poinarii G6	Bacteria	domain	45
926566	Terriglobus roseus DSM 18391	Bacteria	domain	45
1276647	Streptococcus suis TL13	Bacteria	domain	36
1235829	Streptococcus pyogenes A20	Bacteria	domain	35
1886	Streptomyces albidoflavus	Bacteria	domain	54
1276220	Spiroplasma taiwanense CT-1	Bacteria	domain	29
471855	Slackia heliotrinireducens DSM 20476	Bacteria	domain	46
754093	Shigella dysenteriae 1617	Bacteria	domain	52
1071777	Chlamydia trachomatis L2b/795	Bacteria	domain	37
1299330	Mycobacterium avium subsp. avium 2285 (R)	Bacteria	domain	46
1091494	Methylotuvimicrobium alcaliphilum 20Z	Bacteria	domain	38
1437838	Listeria monocytogenes R479a	Bacteria	domain	44
1234142	Listeria monocytogenes N53-1	Bacteria	domain	45
1604	Lactobacillus amylovorus	Bacteria	domain	44
272620	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	Bacteria	domain	45
96345	Flavobacterium psychrophilum	Bacteria	domain	37
655817	Escherichia coli ABU 83972	Bacteria	domain	50
935296	Klebsiella aerogenes EA1509E	Bacteria	domain	44
1249654	Ehrlichia chaffeensis str. Osceola	Bacteria	domain	36
1437824	Castellaniella defragrans 65Phen	Bacteria	domain	43
405441	Xylella fastidiosa M23	Bacteria	domain	45
760142	Hippea maritima DSM 10411	Bacteria	domain	46
479436	Veillonella parvula DSM 2008	Bacteria	domain	35
1661	Trueperella pyogenes	Bacteria	domain	45
697303	Thermoanaerobacter wiegelii Rt8.B1	Bacteria	domain	50
335543	Syntrophobacter fumaroxidans MPOB	Bacteria	domain	48
1412461	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20090332	Bacteria	domain	49
1435058	Pseudomonas monteilii SB3101	Bacteria	domain	42
1157951	Providencia stuartii MRSN 2154	Bacteria	domain	50
1423144	Phaeobacter gallaeciensis DSM 26640	Bacteria	domain	43
357244	Orientia tsutsugamushi str. Boryong	Bacteria	domain	34
1205677	Mycobacterium canetti CIPT 140070017	Bacteria	domain	45
548479	Mobiluncus curtisii ATCC 43063	Bacteria	domain	45
394221	Maricaulis maris MCS10	Bacteria	domain	43
1291742	Paucilactobacillus hokkaidonensis JCM 18461	Bacteria	domain	44
1429044	Vibrio parahaemolyticus UCM-V493	Bacteria	domain	47
1382924	Helicobacter pylori oki422	Bacteria	domain	36
1341656	Francisella tularensis subsp. tularensis str. SCHU S4 substr. NR-28534	Bacteria	domain	33
885276	Escherichia coli str. 'clone D i2'	Bacteria	domain	51
1407062	Erwinia amylovora LA635	Bacteria	domain	36
398580	Dinoroseobacter shibae DFL 12 = DSM 16493	Bacteria	domain	40
868864	Desulfurobacterium thermolithotrophum DSM 11699	Bacteria	domain	42
243164	Dehalococcoides mccartyi 195	Bacteria	domain	46
195103	Clostridium perfringens ATCC 13124	Bacteria	domain	42
1520	Clostridium beijerinckii	Bacteria	domain	39
1341692	Clostridium autoethanogenum DSM 10061	Bacteria	domain	44
1394711	Candidatus Saccharibacteria bacterium RAAC3_TM7_1	Bacteria	domain	40
1401328	Candidatus Endolissoclinum faulkneri L5	Bacteria	domain	41
511051	Caldisericum exile AZM16c01	Bacteria	domain	45
861365	Klebsiella pneumoniae subsp. rhinoscleromatis SB3432	Bacteria	domain	41
698963	Corynebacterium diphtheriae C7 (beta)	Bacteria	domain	44
907264	Chlamydia trachomatis RC-L2(s)/46	Bacteria	domain	37
686	Vibrio cholerae O1 biovar El Tor	Bacteria	domain	52
595494	Tolumonas auensis DSM 9187	Bacteria	domain	47
643648	Syntrophothermus lipocalidus DSM 12680	Bacteria	domain	46
1427374	Streptococcus agalactiae CNCTC 10/84	Bacteria	domain	38
1105100	Rickettsia rickettsii str. Hino	Bacteria	domain	33
348824	Rhizobium favelukesii	Bacteria	domain	45
866629	Mycoplasma leachii 99/014/6	Bacteria	domain	29
1138382	Mycobacterium intracellulare MOTT-02	Bacteria	domain	45
449447	Microcystis aeruginosa NIES-843	Bacteria	domain	41
419610	Methylorubrum extorquens PA1	Bacteria	domain	45
932919	Listeria monocytogenes SLCC2755	Bacteria	domain	45
869212	Turneriella parva DSM 21527	Bacteria	domain	36
866344	Helicobacter pylori F16	Bacteria	domain	36
653733	Desulfurispirillum indicum S5	Bacteria	domain	37
643562	Pseudodesulfovibrio aespoeensis Aspo-2	Bacteria	domain	47
1285583	Corynebacterium casei LMG S-19264	Bacteria	domain	46
1348662	Corynebacterium argentoratense DSM 44202	Bacteria	domain	44
1260223	Chlamydia trachomatis IU888	Bacteria	domain	37
759363	Chlamydia trachomatis D-EC	Bacteria	domain	37
83560	Chlamydia muridarum	Bacteria	domain	37
931202	Candidatus Liberibacter asiaticus str. Ishi-1	Bacteria	domain	38
572265	Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum)	Bacteria	domain	39
757425	Campylobacter jejuni subsp. jejuni ICDCCJ07001	Bacteria	domain	34
314565	Xanthomonas campestris pv. campestris str. 8004	Bacteria	domain	46
213810	Ruminococcus champanellensis 18P13 = JCM 17042	Bacteria	domain	42
208224	Enterobacter kobei	Bacteria	domain	47
340322	Corynebacterium glutamicum R	Bacteria	domain	46
508767	Clostridium botulinum E3 str. Alaska E43	Bacteria	domain	42
1507806	Campylobacter fetus subsp. testudinum	Bacteria	domain	36
57975	Burkholderia thailandensis	Bacteria	domain	46
748672	Yersinia pseudotuberculosis str. PA3606	Bacteria	domain	46
291331	Xanthomonas oryzae pv. oryzae KACC 10331	Bacteria	domain	47
223926	Vibrio parahaemolyticus RIMD 2210633	Bacteria	domain	49
309801	Thermomicrobium roseum DSM 5159	Bacteria	domain	48
1437008	Streptococcus pyogenes STAB1102	Bacteria	domain	34
391008	Stenotrophomonas maltophilia R551-3	Bacteria	domain	50
580332	Sideroxydans lithotrophicus ES-1	Bacteria	domain	43
1003191	Salmonella enterica subsp. enterica serovar Tennessee str. TXSC_TXSC08-19	Bacteria	domain	48
1030009	Listeria monocytogenes M7	Bacteria	domain	47
1408271	Pseudomonas aeruginosa LES400	Bacteria	domain	48
575614	Prevotella sp. oral taxon 299 str. F0039	Bacteria	domain	36
553174	Prevotella melaninogenica ATCC 25845	Bacteria	domain	40
698738	Oleispira antarctica RB-8	Bacteria	domain	36
942513	Neisseria meningitidis WUE 2594	Bacteria	domain	43
546263	Neisseria elongata subsp. glycolytica ATCC 29315	Bacteria	domain	45
28031	Lysinibacillus fusiformis	Bacteria	domain	42
683837	Listeria seeligeri serovar 1/2b str. SLCC3954	Bacteria	domain	44
568704	Lacticaseibacillus rhamnosus Lc 705	Bacteria	domain	47
1163742	Helicobacter pylori PeCan18	Bacteria	domain	36
544556	Geobacillus sp. Y412MC61	Bacteria	domain	62
667120	Edwardsiella anguillarum ET080813	Bacteria	domain	48
1274	Dermacoccus nishinomiyaensis	Bacteria	domain	47
1173263	Pseudanabaenococcus habilitatus PCC 7502	Bacteria	domain	40
1343740	Streptomyces rapamycinicus NRRL 5491	Bacteria	domain	58
869307	Streptococcus pneumoniae SPN994039	Bacteria	domain	35
1159083	Streptococcus pneumoniae PCS8235	Bacteria	domain	34
1229492	Staphylococcus aureus 08BA02176	Bacteria	domain	42
291112	Photorhabdus asymbiotica	Bacteria	domain	48
426355	Methylobacterium radiotolerans JCM 2831	Bacteria	domain	48
272630	Methylorubrum extorquens AM1	Bacteria	domain	51
879088	Listeria monocytogenes SLCC2378	Bacteria	domain	50
35755	Corynebacterium kutscheri	Bacteria	domain	43
1343076	Candidatus Karelsulcia muelleri str. Sulcia-ALF	Bacteria	domain	29
671143	Candidatus Methylomirabilis oxygeniifera	Bacteria	domain	47
1249471	Burkholderia pseudomallei MSHR146	Bacteria	domain	46
1045854	Weissella koreensis KACC 15510	Bacteria	domain	40
434131	Neorickettsia risticii str. Illinois	Bacteria	domain	32
316279	Synechococcus sp. CC9902	Bacteria	domain	42
1187956	Streptococcus thermophilus MN-ZLW-002	Bacteria	domain	38
945704	Streptococcus suis JS14	Bacteria	domain	36
1336746	Streptococcus pyogenes HSC5	Bacteria	domain	34
1114965	Streptococcus parasanguinis FW213	Bacteria	domain	38
342616	Streptococcus agalactiae COH1	Bacteria	domain	35
158190	Sphaerochaeta pleomorpha str. Grapes	Bacteria	domain	46
439843	Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633	Bacteria	domain	50
1160721	Ruminococcus bicirculans (ex Wegman et al. 2014)	Bacteria	domain	41
680646	Rothia mucilaginosa DY-18	Bacteria	domain	45
101510	Rhodococcus jostii RHA1	Bacteria	domain	49
1286170	Klebsiella ornithinolytica B6	Bacteria	domain	48
497978	Acinetobacter baumannii MDR-ZJ06	Bacteria	domain	36
1246995	Actinoplanes friuliensis DSM 7358	Bacteria	domain	69
202947	Actinobacillus equuli subsp. equuli	Bacteria	domain	36
436717	Acinetobacter oleivorans DR1	Bacteria	domain	37
871585	Acinetobacter pittii PHEA-2	Bacteria	domain	37
1400867	Acinetobacter baumannii ZW85-1	Bacteria	domain	38
1100841	Acinetobacter baumannii TYTH-1	Bacteria	domain	37
980514	Acinetobacter baumannii TCDC-AB0715	Bacteria	domain	28
509170	Acinetobacter baumannii SDF	Bacteria	domain	36
1413216	Acinetobacter baumannii PKAB07	Bacteria	domain	35
1401639	Acinetobacter baumannii NCGM 237	Bacteria	domain	37
446462	Actinosynnema mirum DSM 43827	Bacteria	domain	53
889738	Acinetobacter baumannii MDR-TJ	Bacteria	domain	38
1455315	Acinetobacter baumannii LAC-4	Bacteria	domain	36
945556	Acinetobacter baumannii D1279779	Bacteria	domain	36
1096997	Acinetobacter baumannii BJAB0868	Bacteria	domain	38
1096996	Acinetobacter baumannii BJAB0715	Bacteria	domain	36
1096995	Acinetobacter baumannii BJAB07104	Bacteria	domain	37
509173	Acinetobacter baumannii AYE	Bacteria	domain	36
400667	Acinetobacter baumannii ATCC 17978	Bacteria	domain	36
405416	Acinetobacter baumannii ACICU	Bacteria	domain	35
1224747	Acinetobacter baumannii AC30	Bacteria	domain	33
1384484	Adlercreutzia equolifaciens DSM 19450	Bacteria	domain	43
1448139	Aeromonas hydrophila YL17	Bacteria	domain	53
1418107	Aeromonas hydrophila pc104A	Bacteria	domain	55
1288394	Aeromonas hydrophila ML09-119	Bacteria	domain	54
1419584	Aeromonas hydrophila J-1	Bacteria	domain	57
380703	Aeromonas hydrophila subsp. hydrophila ATCC 7966	Bacteria	domain	54
1321367	Aeromonas hydrophila subsp. hydrophila AL09-71	Bacteria	domain	55
1354302	Aeromonas hydrophila 4AK4	Bacteria	domain	50
746697	Aequorivita sublithincola DSM 14238	Bacteria	domain	33
1247726	Advenella mimigardefordensis DPN7	Bacteria	domain	36
1036672	Advenella kashmirensis WT001	Bacteria	domain	36
1198108	Acinetobacter baumannii AC12	Bacteria	domain	30
696748	Actinobacillus suis H91-0380	Bacteria	domain	36
743972	Actinobacillus suis ATCC 33415	Bacteria	domain	37
339671	Actinobacillus succinogenes 130Z	Bacteria	domain	41
134676	Actinoplanes sp. SE50/110	Bacteria	domain	95
649831	Actinoplanes sp. N902-109	Bacteria	domain	58
59505	Actinotignum schaalii	Bacteria	domain	46
416269	Actinobacillus pleuropneumoniae serovar 5b str. L20	Bacteria	domain	35
537457	Actinobacillus pleuropneumoniae serovar 7 str. AP76	Bacteria	domain	39
434271	Actinobacillus pleuropneumoniae serovar 3 str. JL03	Bacteria	domain	40
512565	Actinoplanes missouriensis 431	Bacteria	domain	53
634459	Acetobacter pasteurianus IFO 3283-12	Bacteria	domain	43
1167634	Achromobacter xylosoxidans NH44784-1996	Bacteria	domain	45
562971	Achromobacter xylosoxidans C54	Bacteria	domain	45
762376	Achromobacter xylosoxidans A8	Bacteria	domain	45
1318466	Alteracholeplasma palmae J233	Bacteria	domain	32
441768	Acholeplasma laidlawii PG-8A	Bacteria	domain	36
61635	Acholeplasma brassicae	Bacteria	domain	38
931626	Acetobacterium woodii DSM 1030	Bacteria	domain	43
634457	Acetobacter pasteurianus IFO 3283-32	Bacteria	domain	43
634456	Acetobacter pasteurianus IFO 3283-26	Bacteria	domain	43
634455	Acetobacter pasteurianus IFO 3283-22	Bacteria	domain	43
643561	Paracidovorax avenae ATCC 19860	Bacteria	domain	42
634454	Acetobacter pasteurianus IFO 3283-07	Bacteria	domain	43
634453	Acetobacter pasteurianus IFO 3283-03	Bacteria	domain	43
1916	Streptomyces lividans	Bacteria	domain	16
634452	Acetobacter pasteurianus IFO 3283-01	Bacteria	domain	43
634458	Acetobacter pasteurianus IFO 3283-01-42C	Bacteria	domain	43
1266844	Acetobacter pasteurianus 386B	Bacteria	domain	43
574087	Acetohalobium arabaticum DSM 5501	Bacteria	domain	39
329726	Acaryochloris marina MBIC11017	Bacteria	domain	66
191218	Bacillus anthracis str. A2012	Bacteria	domain	45
203907	Candidatus Blochmanniella floridana	Bacteria	domain	73
380394	Acidithiobacillus ferrooxidans ATCC 53993	Bacteria	domain	44
557600	Acinetobacter baumannii AB307-0294	Bacteria	domain	36
480119	Acinetobacter baumannii AB0057	Bacteria	domain	38
106654	Acinetobacter nosocomialis	Bacteria	domain	35
470	Acinetobacter baumannii	Bacteria	domain	47
696749	Acinetobacter baumannii 1656-2	Bacteria	domain	36
358220	Acidovorax sp. KKS102	Bacteria	domain	41
232721	Acidovorax sp. JS42	Bacteria	domain	41
926570	Acidiphilium multivorum AIU301	Bacteria	domain	44
568816	Acidaminococcus intestini RyC-MR95	Bacteria	domain	44
743299	Acidithiobacillus ferrivorans SS3	Bacteria	domain	44
1208104	Aeromonas media WS	Bacteria	domain	56
243159	Acidithiobacillus ferrooxidans ATCC 23270	Bacteria	domain	78
525909	Acidimicrobium ferrooxidans DSM 10331	Bacteria	domain	45
591001	Acidaminococcus fermentans DSM 20731	Bacteria	domain	44
535289	[Acidovorax] ebreus TPSY	Bacteria	domain	43
349163	Acidiphilium cryptum JF-5	Bacteria	domain	44
397945	Paracidovorax citrulli AAC00-1	Bacteria	domain	42
351607	Acidothermus cellulolyticus 11B	Bacteria	domain	45
240015	Acidobacterium capsulatum ATCC 51196	Bacteria	domain	45
990288	Acidithiobacillus caldus SM-1	Bacteria	domain	44
637389	Acidithiobacillus caldus ATCC 51756	Bacteria	domain	45
46234	Anabaena sp. 90	Bacteria	domain	42
1412841	Anaplasma marginale str. Dawn	Bacteria	domain	35
574556	Anaplasma centrale str. Israel	Bacteria	domain	36
926569	Anaerolinea thermophila UNI-1	Bacteria	domain	50
447217	Anaeromyxobacter sp. K	Bacteria	domain	47
404589	Anaeromyxobacter sp. Fw109-5	Bacteria	domain	47
525919	Anaerococcus prevotii DSM 20548	Bacteria	domain	37
891968	Acetomicrobium mobile DSM 13181	Bacteria	domain	46
290397	Anaeromyxobacter dehalogenans 2CP-C	Bacteria	domain	46
455488	Anaeromyxobacter dehalogenans 2CP-1	Bacteria	domain	47
240292	Trichormus variabilis ATCC 29413	Bacteria	domain	42
320483	Anaplasma marginale str. Florida	Bacteria	domain	37
272123	Anabaena cylindrica PCC 7122	Bacteria	domain	60
443218	Hoyosella subflava DQS3-9A1	Bacteria	domain	44
129921	Amycolatopsis keratiniphila	Bacteria	domain	47
1068978	Amycolatopsis methanolica 239	Bacteria	domain	47
749927	Amycolatopsis mediterranei U32	Bacteria	domain	49
713604	Amycolatopsis mediterranei S699	Bacteria	domain	49
1221524	Amycolatopsis mediterranei RB	Bacteria	domain	49
1460371	Amycolatopsis lurida NRRL 2430	Bacteria	domain	52
208439	Amycolatopsis japonica	Bacteria	domain	53
698758	Amphibacillus xylanus NBRC 15112	Bacteria	domain	41
367737	Aliarcobacter butzleri RM4018	Bacteria	domain	30
1618207	Psychromicrobium lacuslunae	Bacteria	domain	44
290399	Arthrobacter sp. FB24	Bacteria	domain	46
696747	Limnospira platensis NIES-39	Bacteria	domain	37
930171	Pseudarthrobacter phenanthrenivorans Sphe3	Bacteria	domain	46
452863	Pseudarthrobacter chlorophenolicus A6	Bacteria	domain	80
290340	Paenarthrobacter aurescens TC1	Bacteria	domain	47
861360	Glutamicibacter arilaitensis Re117	Bacteria	domain	50
76114	Aromatoleum aromaticum EbN1	Bacteria	domain	43
944547	Arcobacter sp. L	Bacteria	domain	33
572480	Arcobacter nitrofigilis DSM 7299	Bacteria	domain	33
572547	Aminobacterium colombiense DSM 12261	Bacteria	domain	47
944546	Aliarcobacter butzleri ED-1	Bacteria	domain	30
1036172	Aliarcobacter butzleri 7h1h	Bacteria	domain	29
644284	Arcanobacterium haemolyticum DSM 20595	Bacteria	domain	47
491915	Anoxybacillus flavithermus WK1	Bacteria	domain	52
1173064	Anaplasma phagocytophilum str. JM	Bacteria	domain	35
212042	Anaplasma phagocytophilum str. HZ	Bacteria	domain	35
1184253	Anaplasma phagocytophilum str. HZ2	Bacteria	domain	35
1184254	Anaplasma phagocytophilum str. Dog2	Bacteria	domain	35
234826	Anaplasma marginale str. St. Maries	Bacteria	domain	37
1412840	Anaplasma marginale str. Gypsy Plains	Bacteria	domain	37
349741	Akkermansia muciniphila ATCC BAA-835	Bacteria	domain	45
80852	Aliivibrio wodanis	Bacteria	domain	39
316275	Aliivibrio salmonicida LFI1238	Bacteria	domain	43
596154	Alicycliphilus denitrificans K601	Bacteria	domain	45
596153	Alicycliphilus denitrificans BC	Bacteria	domain	43
521098	Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	Bacteria	domain	54
1048834	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1	Bacteria	domain	56
388413	Algoriphagus machipongonensis	Bacteria	domain	32
391936	Isoalcanivorax pacificus W11-5	Bacteria	domain	42
930169	Alloalcanivorax dieselolei B5	Bacteria	domain	41
393595	Alcanivorax borkumensis SK2	Bacteria	domain	41
679935	Alistipes finegoldii DSM 17242	Bacteria	domain	45
311402	Allorhizobium ampelinum S4	Bacteria	domain	43
1435057	Agrobacterium tumefaciens LBA4213 (Ach5)	Bacteria	domain	41
311403	Rhizobium rhizogenes K84	Bacteria	domain	45
634176	Aggregatibacter aphrophilus NJ8700	Bacteria	domain	38
272556	Aggregatibacter actinomycetemcomitans HK1651	Bacteria	domain	43
668336	Aggregatibacter actinomycetemcomitans D11S-1	Bacteria	domain	43
754507	Aggregatibacter actinomycetemcomitans ANH9381	Bacteria	domain	41
998088	Aeromonas veronii B565	Bacteria	domain	49
2976812	Aerococcus sp. Group 1	Bacteria	domain	42
382245	Aeromonas salmonicida subsp. salmonicida A449	Bacteria	domain	56
1004787	Alteromonas macleodii str. 'Balearic Sea AD45'	Bacteria	domain	37
715451	Alteromonas naphthalenivorans	Bacteria	domain	37
1300258	Alteromonas mediterranea UM7	Bacteria	domain	36
1300259	Alteromonas mediterranea UM4b	Bacteria	domain	36
1300257	Alteromonas mediterranea U8	Bacteria	domain	33
1300256	Alteromonas mediterranea U7	Bacteria	domain	37
1300255	Alteromonas mediterranea U4	Bacteria	domain	29
1300253	Alteromonas mediterranea 615	Bacteria	domain	37
1004788	Alteromonas macleodii str. 'English Channel 673'	Bacteria	domain	37
1774373	Alteromonas mediterranea DE	Bacteria	domain	37
1004785	Alteromonas macleodii str. 'Black Sea 11'	Bacteria	domain	36
283165	Bartonella quintana str. Toulouse	Bacteria	domain	77
